date,inn,count,outs,trackmanPitchUID,TrackmanGameID,playGuid,TeamId,GameID,ContactY,ContactX,CThrowDownLineDist,ContactZ,PickAttBase,SBA2,SBA3,CTimeToBase,CThrowBase,CExchTime,CThrowHeight,CThrowSpd,DelivTime,ForwVel,HangTime,BrkY,SB3,SB2,xWOBA,LandAng,ABResult,xSLG,xISO,xAVG,PitchHand,BatterHand,PopTime,PlayDesc,ManOn2nd,ManOn3rd,ManOn1st,PZNorm,PXNorm,Tilt,SpinDir,RelX,RelZ,HorzRelAngle,HorzApprAngle,VertRelAngle,VertApprAngle,IndVertBrk,HRDst,HorzBrk,FBDst,ExitDir,Extension,pitcher,batter,type,pitchResult,Vel,Spin,ExitVel,LaunchAng,pCallStrk%
2025-05-20 01:00:00,Top 2,0-1,0,1707ee00-358a-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-1314-1328,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,.055,25.0,IP_OUT,.063,.000,.063,R,R,-,43/G,,,,-0.11326857142857147,0.6814164705882353,2:16,248.0,-26.2,70.4,-4.33,-1.49,-1.59,-6.12,7.2,112.0,15.7,112.0,-,6.65,Fay,Macon,Sinker,Ground Out,92.8,2473.4,-,-,97.7%
2025-05-20 01:00:00,Top 2,0-0,2,80baa540-358a-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-1490-1506,4806,257794396,1.84,0.74,-,2.07,0,,,-,0,-,-,-,-,68.0,0.57s,-,,,.123,-23.0,IP_OUT,.140,.002,.138,R,L,-,63/G,,,1,-0.5311542857142858,1.1260376470588236,8:34,77.0,-33.3,65.8,-3.02,-4.77,0.11,-7.80,-1.0,54.5,-9.6,120.9,-22.2,6.67,Fay,Patterson,Slider,Ground Out,80.7,2813.8,68.3,4.6,76.2%
2025-05-20 01:00:00,Top 2,0-0,1,2d122c10-358a-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-1351-1361,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,IP_OUT,-,-,-,R,R,-,,,,,-0.3645942857142858,0.8556423529411764,2:13,246.4,-24.8,71.1,-4.51,-1.32,-1.91,-6.42,8.8,-,17.5,-,-,6.70,Fay,Knutson,Sinker,Strike Looking,91.7,2432.0,-,-,97.5%
2025-05-20 01:00:00,Top 2,0-1,1,42b78dd0-358a-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-1386-1396,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,IP_OUT,-,-,-,R,R,-,,,,,-2.0316571428571426,1.7108188235294117,8:37,78.7,-31.3,67.8,-2.52,-5.79,-1.26,-9.60,-2.2,-,-18.0,-,-,6.43,Fay,Knutson,Slider,Ball,80.1,2664.0,-,-,0.0%
2025-05-20 01:00:00,Top 2,1-1,1,4c874da0-358a-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-1402-1413,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,IP_OUT,-,-,-,R,R,-,,,,,0.2887885714285713,2.0721882352941177,2:18,249.1,-27.6,69.8,-5.56,-2.67,-1.19,-5.64,6.9,-,15.9,-,-,6.78,Fay,Knutson,Sinker,Ball,93.8,2453.3,-,-,0.0%
2025-05-20 01:00:00,Top 2,2-1,1,560f7d20-358a-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-1419-1433,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,.036,40.0,IP_OUT,.055,.025,.030,R,R,-,9/F,,,,-0.6182057142857141,-0.46894588235294116,8:27,73.7,-31.9,66.1,-1.16,-3.89,0.27,-8.15,-3.0,286.0,-15.1,286.0,-,6.20,Fay,Knutson,Slider,Fly Out,80.8,2689.6,-,-,95.8%
2025-05-20 01:00:00,Top 3,0-0,2,59ea5b70-358c-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-2168-2178,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,IP_OUT,-,-,-,R,R,-,,,,,1.8942514285714285,-0.36526588235294116,1:52,235.8,-25.9,70.2,-3.27,-0.91,0.03,-3.92,9.8,-,12.9,-,-,7.04,Fay,Seals,Fastball,Ball,93.9,2295.5,-,-,0.0%
2025-05-20 01:00:00,Top 3,1-0,2,632a3750-358c-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-2182-2193,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,IP_OUT,-,-,-,R,R,-,,,,,1.26488,0.886164705882353,1:43,231.3,-29.1,69.4,-4.40,-2.29,-0.39,-4.53,10.2,-,11.6,-,-,6.85,Fay,Seals,Fastball,Ball,91.8,2289.5,-,-,18.5%
2025-05-20 01:00:00,Top 3,2-0,2,6cff0030-358c-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-2200-2210,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,IP_OUT,-,-,-,R,R,-,,,,,-0.8758628571428572,2.3256423529411765,2:20,249.9,-28.9,68.1,-5.76,-3.11,-1.96,-6.80,6.3,-,14.6,-,-,6.85,Fay,Seals,Sinker,Ball,91.7,2359.8,-,-,0.0%
2025-05-20 01:00:00,Top 3,3-0,2,75a31140-358c-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-2213-2224,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,IP_OUT,-,-,-,R,R,-,,,,,-0.13903999999999986,-0.5441788235294118,2:23,251.5,-27.6,70.7,-3.67,-0.53,-1.53,-6.32,6.7,-,17.2,-,-,6.87,Fay,Seals,Sinker,Strike Looking,91.3,2400.3,-,-,99.5%
2025-05-20 01:00:00,Top 3,3-1,2,7f25e990-358c-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-2229-2242,4806,257794396,-0.50,0.64,-,2.14,0,,,-,0,-,-,-,-,-,-,-,,,-,-,IP_OUT,-,-,-,R,R,-,,,,,-0.14272000000000012,0.9088376470588235,1:27,223.6,-27.2,70.5,-4.29,-2.09,-2.16,-5.66,13.6,-,12.0,-,98.9,6.99,Fay,Seals,Fastball,Foul,91.4,2396.2,74.7,39.2,97.5%
2025-05-20 01:00:00,Top 3,3-2,2,8c3a7420-358c-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-2252-2267,4806,257794396,-0.16,0.18,-,2.98,0,,,-,0,-,-,-,-,85.6,4.29s,-,,,.085,39.2,IP_OUT,.143,.079,.064,R,R,-,9/F,,,,0.6768000000000001,0.0456,8:49,84.4,-31.8,66.7,-1.57,-4.28,1.04,-6.65,-0.1,332.3,-14.9,332.3,28.9,6.66,Fay,Seals,Slider,Fly Out,81.9,2664.0,92.8,22.7,97.4%
2025-05-20 01:00:00,Top 3,0-0,1,396a3280-358c-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-2113-2123,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,IP_OUT,-,-,-,R,R,-,,,,,1.650342857142857,-1.242,8:43,81.3,-30.2,67.0,-0.27,-3.28,2.20,-5.97,-1.3,-,-16.7,-,-,6.28,Fay,Lovich,Slider,Ball,80.0,2635.0,-,-,0.0%
2025-05-20 01:00:00,Top 3,1-0,1,417b7970-358c-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-2127-2142,4806,257794396,2.96,-0.02,-,2.88,0,,,-,0,-,-,-,-,68.1,4.92s,-,,,.018,-42.4,IP_OUT,.030,.016,.014,R,R,-,7/F,,,,0.07912000000000015,0.15955764705882353,9:13,96.7,-29.1,65.9,-1.38,-4.15,0.40,-6.96,3.1,310.1,-15.2,310.1,-34.6,6.55,Fay,Lovich,Slider,Fly Out,79.9,2695.6,85.0,36.8,98.4%
2025-05-20 01:00:00,Top 3,0-0,0,f2609eb0-358b-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-1994-2003,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,K,-,-,-,R,L,-,,,,,-0.33417142857142884,1.977374117647059,11:46,173.1,-30.2,68.9,-4.24,-4.35,-1.04,-6.86,5.9,-,-0.6,-,-,6.89,Fay,Daniels,Cutter,Ball,85.3,2457.3,-,-,1.3%
2025-05-20 01:00:00,Top 3,1-0,0,fa0a4a30-358b-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-2008-2017,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,K,-,-,-,R,L,-,,,,,1.0506628571428571,-2.125341176470588,2:38,258.9,-31.7,68.9,-2.84,0.34,0.04,-5.33,4.6,-,17.4,-,-,6.84,Fay,Daniels,Sinker,Ball,91.0,2357.8,-,-,0.0%
2025-05-20 01:00:00,Top 3,2-0,0,028a3170-358c-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-2021-2030,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,K,-,-,-,R,L,-,,,,,1.3384685714285713,-1.6483482352941177,2:29,254.7,-28.8,71.2,-2.65,-0.04,0.02,-5.14,5.0,-,14.4,-,-,6.65,Fay,Daniels,Sinker,Ball,91.8,2362.0,-,-,0.0%
2025-05-20 01:00:00,Top 3,3-0,0,0ac56e90-358c-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-2036-2047,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,K,-,-,-,R,L,-,,,,,0.0429942857142857,0.1701741176470588,1:59,239.6,-28.9,69.2,-4.09,-1.45,-1.42,-5.83,9.6,-,14.4,-,-,6.88,Fay,Daniels,Sinker,Strike Looking,91.2,2384.4,-,-,98.7%
2025-05-20 01:00:00,Top 3,3-1,0,11d80a30-358c-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-2047-2056,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,K,-,-,-,R,L,-,,,,,0.905337142857143,0.9575576470588235,2:19,249.5,-29.8,69.6,-4.85,-2.10,-0.39,-5.29,6.7,-,15.1,-,-,6.98,Fay,Daniels,Sinker,Strike Looking,91.1,2444.4,-,-,63.1%
2025-05-20 01:00:00,Top 3,3-2,0,1ac3f9b0-358c-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-2063-2072,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,K,-,-,-,R,L,-,,,,,-0.35860571428571425,0.820715294117647,12:41,200.5,-31.4,68.0,-3.66,-3.35,-1.03,-6.76,5.6,-,1.7,-,-,6.84,Fay,Daniels,Cutter,Foul,86.5,2498.5,-,-,95.9%
2025-05-20 01:00:00,Top 3,3-2,0,25b30c30-358c-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-2081-2090,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,.000,-,K,.000,.000,.000,R,L,-,K/C,,,,-0.02526857142857151,0.6536470588235294,2:28,254.1,-31.3,69.5,-5.08,-1.64,-1.29,-6.12,6.5,-,18.9,-,-,6.73,Fay,Daniels,Sinker,Strikeout (Looking),92.4,2349.8,-,-,98.3%
2025-05-20 01:00:00,Top 4,0-0,1,1fe60890-358f-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-3247-3256,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,HR,-,-,-,R,L,-,,,,,-0.27409142857142854,-1.5548329411764705,1:37,228.6,-27.8,71.5,-2.73,0.08,-2.40,-5.86,14.8,-,15.4,-,-,6.63,Fay,Serna,Fastball,Ball,91.9,2449.9,-,-,51.9%
2025-05-20 01:00:00,Top 4,1-0,1,27e65f90-358f-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-3261-3270,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,HR,-,-,-,R,L,-,,,,,0.39442285714285724,-2.6685176470588234,2:55,267.7,-29.2,68.8,-2.03,0.85,0.08,-6.61,1.9,-,15.8,-,-,6.89,Fay,Serna,Changeup,Ball,85.1,1695.5,-,-,0.0%
2025-05-20 01:00:00,Top 4,2-0,1,30078500-358f-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-3274-3284,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,HR,-,-,-,R,L,-,,,,,0.0962057142857142,-1.1635905882352942,2:00,239.8,-31.4,69.5,-3.45,-0.47,-1.43,-5.76,10.7,-,16.4,-,-,6.68,Fay,Serna,Sinker,Foul,90.5,2304.9,-,-,94.2%
2025-05-20 01:00:00,Top 4,2-1,1,3c93a5b0-358f-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-3293-3330,4806,257794396,1.91,-0.26,-,3.32,0,,,-,0,-,-,-,-,94.2,3.77s,-,,,.726,45.2,HR,1.208,.666,.542,R,L,-,HR/9(RBI),,,,0.8398514285714285,-0.3936564705882352,12:08,184.1,-28.8,68.0,-2.36,-2.27,-0.04,-5.43,7.4,355.7,0.5,355.7,32.9,6.66,Fay,Serna,Cutter,Home Run on a 355.67 ft Fly Ball,86.1,2307.5,103.4,24.4,85.6%
2025-05-20 01:00:00,Top 4,0-0,0,f30c40a0-358e-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-3171-3181,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,K,-,-,-,R,L,-,,,,,0.05438857142857145,-0.21943058823529413,2:42,261.1,-28.6,71.2,-3.89,-1.02,-0.23,-7.49,4.0,-,15.6,-,-,7.23,Fay,Nicoletto,Changeup,Strike Looking,80.2,1574.2,-,-,100.0%
2025-05-20 01:00:00,Top 4,0-1,0,faf08420-358e-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-3187-3194,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,K,-,-,-,R,L,-,,,,,1.1954857142857145,-0.8520564705882352,9:36,108.0,-36.2,67.7,-1.76,-3.47,1.33,-6.17,4.8,-,-9.5,-,-,6.21,Fay,Nicoletto,Slider,Ball,79.6,2607.8,-,-,19.6%
2025-05-20 01:00:00,Top 4,1-1,0,03922430-358f-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-3199-3209,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,K,-,-,-,R,L,-,,,,,-0.9512571428571428,0.4351482352941176,2:23,251.5,-31.7,66.1,-4.54,-1.93,-1.26,-7.35,6.2,-,14.4,-,-,6.87,Fay,Nicoletto,Changeup,Strike Swinging,84.5,1651.6,-,-,81.5%
2025-05-20 01:00:00,Top 4,1-2,0,0d152390-358f-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-3213-3226,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,.000,-,K,.000,.000,.000,R,L,-,K/S,,,,0.15739428571428554,-2.0558541176470584,3:03,271.3,-34.1,68.0,-3.00,-0.04,0.14,-7.00,0.8,-,16.2,-,-,7.03,Fay,Nicoletto,Cutter,Strikeout (Swinging),83.1,1625.1,-,-,0.0%
2025-05-20 01:00:00,Top 4,0-0,1,59cc44c0-358f-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-3357-3366,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,IP_OUT,-,-,-,R,R,-,,,,,-0.9655199999999999,1.5967623529411765,2:16,248.2,-27.2,70.5,-5.05,-2.36,-2.32,-7.01,7.0,-,14.9,-,-,6.61,Fay,Macon,Sinker,Ball,92.5,2383.3,-,-,22.9%
2025-05-20 01:00:00,Top 4,1-0,1,61b08840-358f-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-3371-3379,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,IP_OUT,-,-,-,R,R,-,,,,,-1.1904342857142858,2.76096,8:26,73.0,-32.3,65.7,-4.14,-6.01,-0.28,-8.67,-1.7,-,-10.3,-,-,6.74,Fay,Macon,Slider,Strike Looking,79.4,2575.2,-,-,0.0%
2025-05-20 01:00:00,Top 4,1-1,1,70bff870-358f-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-3383-3397,4806,257794396,0.23,0.16,-,2.87,0,,,-,0,-,-,-,-,89.3,0.10s,-,,,.105,14.0,IP_OUT,.119,.001,.118,R,R,-,43/G,,,,0.5534971428571426,0.24221647058823528,2:32,255.8,-29.1,70.4,-4.14,-1.53,-0.68,-5.78,4.6,13.6,14.3,133.3,14.0,6.76,Fay,Macon,Sinker,Ground Out,92.1,2412.6,91.2,-11.8,97.2%
2025-05-20 01:00:00,Top 4,0-0,2,8391a0c0-358f-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-3415-3424,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,IP_OUT,-,-,-,R,R,-,,,,,-0.6052457142857143,-1.3321411764705882,8:04,61.9,-31.2,64.5,-0.39,-3.23,0.92,-8.56,-6.9,-,-15.6,-,-,6.59,Fay,Knutson,Slider,Ball,78.9,2559.0,-,-,44.3%
2025-05-20 01:00:00,Top 4,1-0,2,8bf01d50-358f-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-3428-3443,4806,257794396,2.77,0.27,-,2.85,0,,,-,0,-,-,-,-,-,-,-,,,-,-,IP_OUT,-,-,-,R,R,-,,,,,0.2588114285714284,0.38700705882352937,8:44,81.8,-30.9,66.7,-1.68,-4.52,0.85,-7.23,-0.8,-,-15.7,-,-40.2,6.46,Fay,Knutson,Slider,Foul,80.7,2785.7,89.9,25.0,98.2%
2025-05-20 01:00:00,Top 4,1-1,2,982b10c0-358f-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-3449-3462,4806,257794396,0.95,-0.75,-,3.28,0,,,-,0,-,-,-,-,37.8,2.98s,-,,,.027,-13.4,IP_OUT,.030,.000,.030,R,R,-,6/P,,,,0.8768114285714285,-1.0991717647058823,2:19,249.7,-26.4,70.4,-2.85,-0.26,-0.48,-5.37,6.2,135.0,14.2,135.0,-15.8,6.67,Fay,Knutson,Sinker,Fly Out,91.6,2274.4,47.9,37.9,52.8%
2025-05-20 01:00:00,Top 5,0-0,0,a67179b0-3591-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-4205-4214,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,S,-,-,-,R,L,-,,,,,-0.3094057142857142,-0.8654117647058823,1:29,224.6,-31.2,68.9,-2.86,-1.53,-1.01,-6.96,8.7,-,7.2,-,-,7.21,Fay,Peer,Changeup,Strike Looking,82.2,1597.4,-,-,98.7%
2025-05-20 01:00:00,Top 5,0-1,0,ae1c84c0-3591-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-4218-4227,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,S,-,-,-,R,L,-,,,,,-0.5220228571428572,-1.0413458823529411,3:10,274.9,-31.7,68.3,-3.73,-0.45,-0.39,-7.83,-0.0,-,18.0,-,-,6.82,Fay,Peer,Changeup,Strike Swinging,83.6,1663.0,-,-,91.5%
2025-05-20 01:00:00,Top 5,0-2,0,cb69e450-3591-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-4263-4277,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,S,-,-,-,R,L,-,,,,,2.6223428571428573,-5.727642352941176,2:30,254.9,-33.8,68.8,-0.04,2.76,2.17,-4.45,5.4,-,15.3,-,-,6.82,Fay,Peer,Changeup,Ball,81.6,1675.0,-,-,0.0%
2025-05-20 01:00:00,Top 5,1-2,0,d69ed970-3591-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-4286-4301,4806,257794396,2.00,-1.38,-,1.50,0,,,-,0,-,-,-,-,37.3,0.02s,-,,,.145,-7.0,S,.165,.003,.162,R,L,-,S/9,,,,-1.2403657142857143,-1.9607999999999999,3:11,275.5,-27.5,68.9,-2.52,0.55,-1.16,-8.50,-0.4,2.8,16.7,82.1,54.6,6.93,Fay,Peer,Changeup,Single on a Ground Ball,83.2,1697.5,57.5,-49.5,1.6%
2025-05-20 01:00:00,Top 5,0-0,2,b1b08b80-3592-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-4652-4663,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,K,-,-,-,R,R,-,,1,,,-0.76392,-1.5547482352941175,2:33,256.7,-30.9,67.4,-3.25,0.02,-1.62,-6.86,5.5,-,17.9,-,-,6.88,Fay,Lovich,Sinker,Ball,91.1,2235.4,-,-,20.2%
2025-05-20 01:00:00,Top 5,1-0,2,bdc27320-3592-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-4670-4685,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,K,-,-,-,R,R,-,,1,,,-0.7800000000000001,-0.4868047058823529,2:19,249.7,-29.0,69.7,-3.76,-0.79,-1.51,-7.46,7.3,-,16.2,-,-,7.10,Fay,Lovich,Changeup,Strike Swinging,83.5,1635.1,-,-,94.9%
2025-05-20 01:00:00,Top 5,1-1,2,cd2ab1b0-3592-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-4699-4709,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,K,-,-,-,R,R,-,,1,,,0.20825142857142862,1.7632376470588236,8:48,84.1,-28.8,65.7,-2.99,-4.96,0.65,-6.98,0.3,-,-10.8,-,-,6.64,Fay,Lovich,Slider,Strike Swinging,82.1,2734.8,-,-,24.0%
2025-05-20 01:00:00,Top 5,1-2,2,daec1e10-3592-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-4720-4733,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,.000,-,K,.000,.000,.000,R,R,-,K/S,1,,,-0.8088342857142857,2.7015529411764705,8:53,86.4,-28.5,65.0,-3.25,-6.07,-0.31,-7.74,0.3,-,-15.5,-,-,6.50,Fay,Lovich,Slider,Strikeout (Swinging),82.6,2717.8,-,-,0.0%
2025-05-20 01:00:00,Top 5,0-0,1,577afa60-3592-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-4500-4520,4806,257794396,1.70,-0.18,-,3.00,0,,,-,0,-,-,-,-,-,6.40s,-,,,-,60.2,IP_OUT,.000,.000,.000,R,L,-,4/P,1,,,0.21910857142857157,0.38734588235294115,2:16,248.1,-30.1,68.6,-4.21,-1.92,-0.37,-6.49,6.2,100.7,12.5,100.7,50.0,7.15,Fay,Daniels,Changeup,Pop Out,83.3,1547.4,93.1,67.5,98.6%
2025-05-20 01:00:00,Top 5,0-0,0,106b9a30-3592-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-4382-4393,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,IP_OUT,-,-,-,R,L,-,,,,1,1.0948685714285713,-1.2946164705882353,1:36,227.8,-27.4,70.5,-2.65,-0.34,-0.79,-4.68,12.5,-,12.6,-,-,6.84,Fay,Patterson,Fastball,Ball,90.5,2231.1,-,-,23.8%
2025-05-20 01:00:00,Top 5,1-0,0,1ac71f40-3592-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-4401-4413,4806,257794396,-,-,-0.9,-,0,1,,1.26,2,0.70,1.48,79.6,-,-,-,-,,1,-,-,IP_OUT,-,-,-,R,L,1.97,,,,1,0.46700571428571436,1.134550588235294,9:33,106.5,-34.8,65.0,-2.96,-5.03,0.85,-6.52,5.0,-,-11.5,-,-,6.12,Fay,Patterson,Slider,Strike Looking,79.7,2653.6,-,-,79.5%
2025-05-20 01:00:00,Top 5,1-1,0,3159c730-3592-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-4436-4448,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,IP_OUT,-,-,-,R,L,-,,1,,,1.5634857142857146,-0.9157270588235293,9:42,111.0,-32.1,64.6,-1.17,-3.27,1.64,-5.19,5.8,-,-11.5,-,-,6.73,Fay,Patterson,Slider,Strike Swinging,80.5,2572.7,-,-,3.6%
2025-05-20 01:00:00,Top 5,1-2,0,3e7381e0-3592-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-4457-4481,4806,257794396,1.60,0.29,-,3.29,0,,,-,0,-,-,-,-,36.1,5.99s,-,,,.029,43.6,IP_OUT,.034,.003,.031,R,L,-,4/P,1,,,0.4359771428571427,1.2513035294117647,8:37,78.5,-32.5,64.2,-2.47,-5.30,1.38,-6.95,-1.7,154.4,-15.7,154.4,32.0,6.20,Fay,Patterson,Slider,Pop Out,80.5,2608.1,82.8,64.2,40.4%
2025-05-20 01:00:00,Top 6,0-0,0,21209220-3594-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-5120-5131,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,K,-,-,-,R,R,-,,,,,-0.45059428571428584,0.09146823529411764,8:35,77.3,-31.2,65.1,-1.38,-4.41,0.63,-8.07,-2.2,-,-16.7,-,-,6.37,Fay,Seals,Slider,Strike Looking,79.0,2545.7,-,-,98.6%
